class_code,date,active_vegetation_endmembers,candidate_ids,reviewed_at
"02","2018-11-17","EM03","TCAMZ_C02_D20181117_PPI_EM03","2026-08-15T20:45:33.548Z"
"02","2018-12-03","EM01","TCAMZ_C02_D20181203_PPI_EM01","2026-08-15T20:45:34.988Z"
"02","2018-12-19","EM03","TCAMZ_C02_D20181219_PPI_EM03","2026-08-15T20:45:39.036Z"
"02","2019-01-01","NENHUM","","2026-08-15T20:45:40.228Z"
"02","2019-01-17","EM02","TCAMZ_C02_D20190117_PPI_EM02","2026-08-15T20:45:42.316Z"
"02","2019-02-02","EM02","TCAMZ_C02_D20190202_PPI_EM02","2026-08-15T20:45:43.252Z"
"02","2019-02-18","EM03","TCAMZ_C02_D20190218_PPI_EM03","2026-08-15T20:45:49.236Z"
"02","2019-03-06","EM01","TCAMZ_C02_D20190306_PPI_EM01","2026-08-15T20:45:52.628Z"
"02","2019-03-22","EM03","TCAMZ_C02_D20190322_PPI_EM03","2026-08-15T20:45:54.596Z"
"02","2019-04-07","EM02","TCAMZ_C02_D20190407_PPI_EM02","2026-08-15T20:45:55.796Z"
"02","2019-04-23","EM03","TCAMZ_C02_D20190423_PPI_EM03","2026-08-15T20:46:00.668Z"
"02","2019-05-09","EM01","TCAMZ_C02_D20190509_PPI_EM01","2026-08-15T20:46:01.620Z"
"02","2019-05-25","EM01","TCAMZ_C02_D20190525_PPI_EM01","2026-08-15T20:46:02.444Z"
"02","2019-06-10","NENHUM","","2026-08-15T20:46:04.924Z"
"02","2019-06-26","EM03","TCAMZ_C02_D20190626_PPI_EM03","2026-08-15T20:46:21.444Z"
"02","2019-07-12","EM02","TCAMZ_C02_D20190712_PPI_EM02","2026-08-15T20:46:28.364Z"
"02","2019-07-28","EM02","TCAMZ_C02_D20190728_PPI_EM02","2026-08-15T20:46:29.292Z"
"02","2019-08-13","EM03|EM04","TCAMZ_C02_D20190813_PPI_EM03|TCAMZ_C02_D20190813_PPI_EM04","2026-08-15T20:46:31.852Z"
"02","2019-08-29","EM03","TCAMZ_C02_D20190829_PPI_EM03","2026-08-15T20:46:34.076Z"
"02","2019-09-14","NENHUM","","2026-08-15T20:46:35.100Z"
"02","2019-09-30","NENHUM","","2026-08-15T20:46:36.164Z"
"02","2019-10-16","NENHUM","","2026-08-15T20:46:37.172Z"
"02","2019-11-01","EM02","TCAMZ_C02_D20191101_PPI_EM02","2026-08-15T20:46:39.212Z"
"02","2019-11-17","EM02","TCAMZ_C02_D20191117_PPI_EM02","2026-08-15T20:46:39.892Z"
"02","2019-12-03","EM02","TCAMZ_C02_D20191203_PPI_EM02","2026-08-15T20:46:40.572Z"
"02","2019-12-19","EM03","TCAMZ_C02_D20191219_PPI_EM03","2026-08-15T20:46:41.660Z"
"02","2020-01-01","EM03","TCAMZ_C02_D20200101_PPI_EM03","2026-08-15T20:46:45.972Z"
"02","2020-01-17","EM03|EM04","TCAMZ_C02_D20200117_PPI_EM03|TCAMZ_C02_D20200117_PPI_EM04","2026-08-15T20:46:47.540Z"
"02","2020-02-02","EM03|EM04","TCAMZ_C02_D20200202_PPI_EM03|TCAMZ_C02_D20200202_PPI_EM04","2026-08-15T20:46:51.124Z"
"02","2020-02-18","EM02","TCAMZ_C02_D20200218_PPI_EM02","2026-08-15T20:47:00.908Z"
"02","2020-03-05","EM02","TCAMZ_C02_D20200305_PPI_EM02","2026-08-15T20:47:02.252Z"
"02","2020-03-21","EM04","TCAMZ_C02_D20200321_PPI_EM04","2026-08-15T20:47:15.108Z"
"02","2020-04-06","EM03","TCAMZ_C02_D20200406_PPI_EM03","2026-08-15T20:47:46.124Z"
"02","2020-04-22","EM01","TCAMZ_C02_D20200422_PPI_EM01","2026-08-15T20:47:49.980Z"
"02","2020-05-08","EM03","TCAMZ_C02_D20200508_PPI_EM03","2026-08-15T20:47:53.852Z"
"02","2020-05-24","EM02","TCAMZ_C02_D20200524_PPI_EM02","2026-08-15T20:47:55.100Z"
"02","2020-06-09","EM03|EM04","TCAMZ_C02_D20200609_PPI_EM03|TCAMZ_C02_D20200609_PPI_EM04","2026-08-15T20:48:03.068Z"
"02","2020-06-25","EM01","TCAMZ_C02_D20200625_PPI_EM01","2026-08-15T20:48:07.484Z"
"02","2020-07-11","NENHUM","","2026-08-15T20:48:09.084Z"
"02","2020-07-27","EM02","TCAMZ_C02_D20200727_PPI_EM02","2026-08-15T20:48:11.772Z"
"02","2020-08-12","EM03","TCAMZ_C02_D20200812_PPI_EM03","2026-08-15T20:48:12.932Z"
"02","2020-08-28","EM04","TCAMZ_C02_D20200828_PPI_EM04","2026-08-15T20:48:14.732Z"
"02","2020-09-13","EM04","TCAMZ_C02_D20200913_PPI_EM04","2026-08-15T20:48:17.724Z"
"02","2020-09-29","NENHUM","","2026-08-15T20:48:19.612Z"
"02","2020-10-15","NENHUM","","2026-08-15T20:48:20.604Z"
"02","2020-10-31","NENHUM","","2026-08-15T20:48:22.036Z"
"02","2020-11-16","EM03","TCAMZ_C02_D20201116_PPI_EM03","2026-08-15T20:48:23.836Z"
"02","2020-12-02","EM03","TCAMZ_C02_D20201202_PPI_EM03","2026-08-15T20:48:25.035Z"
"02","2020-12-18","EM03","TCAMZ_C02_D20201218_PPI_EM03","2026-08-15T20:48:26.027Z"
"02","2021-01-01","EM02","TCAMZ_C02_D20210101_PPI_EM02","2026-08-15T20:48:27.092Z"
"02","2021-01-17","EM03|EM04","TCAMZ_C02_D20210117_PPI_EM03|TCAMZ_C02_D20210117_PPI_EM04","2026-08-15T20:48:28.556Z"
"02","2021-02-02","NENHUM","","2026-08-15T20:48:30.532Z"
"02","2021-02-18","EM04","TCAMZ_C02_D20210218_PPI_EM04","2026-08-15T20:48:33.628Z"
"02","2021-03-06","EM03","TCAMZ_C02_D20210306_PPI_EM03","2026-08-15T20:48:40.524Z"
"02","2021-03-22","EM03","TCAMZ_C02_D20210322_PPI_EM03","2026-08-15T20:48:41.460Z"
"02","2021-04-07","EM01","TCAMZ_C02_D20210407_PPI_EM01","2026-08-15T20:48:42.764Z"
"02","2021-04-23","NENHUM","","2026-08-15T20:48:44.340Z"
"02","2021-05-09","EM03","TCAMZ_C02_D20210509_PPI_EM03","2026-08-15T20:48:46.540Z"
"02","2021-05-25","EM04","TCAMZ_C02_D20210525_PPI_EM04","2026-08-15T20:48:48.132Z"
"02","2021-06-10","EM03","TCAMZ_C02_D20210610_PPI_EM03","2026-08-15T20:48:51.412Z"
"02","2021-06-26","EM03","TCAMZ_C02_D20210626_PPI_EM03","2026-08-15T20:48:53.748Z"
"02","2021-07-12","NENHUM","","2026-08-15T20:48:57.412Z"
"02","2021-07-28","EM03","TCAMZ_C02_D20210728_PPI_EM03","2026-08-15T21:38:42.691Z"
"02","2021-08-13","EM04","TCAMZ_C02_D20210813_PPI_EM04","2026-08-15T20:49:00.892Z"
"02","2021-08-29","EM03","TCAMZ_C02_D20210829_PPI_EM03","2026-08-15T20:49:01.892Z"
"02","2021-09-14","EM04","TCAMZ_C02_D20210914_PPI_EM04","2026-08-15T20:49:03.172Z"
"02","2021-09-30","NENHUM","","2026-08-15T20:49:04.060Z"
"02","2021-10-16","EM04","TCAMZ_C02_D20211016_PPI_EM04","2026-08-15T20:49:09.372Z"
"02","2021-11-01","EM04","TCAMZ_C02_D20211101_PPI_EM04","2026-08-15T20:49:10.836Z"
"02","2021-11-17","EM03","TCAMZ_C02_D20211117_PPI_EM03","2026-08-15T20:49:11.572Z"
"02","2021-12-03","NENHUM","","2026-08-15T20:49:12.660Z"
"02","2021-12-19","EM02","TCAMZ_C02_D20211219_PPI_EM02","2026-08-15T20:49:15.820Z"
"02","2022-01-01","NENHUM","","2026-08-15T20:49:16.868Z"
"02","2022-01-17","EM02","TCAMZ_C02_D20220117_PPI_EM02","2026-08-15T20:49:17.900Z"
"02","2022-02-02","EM03|EM04","TCAMZ_C02_D20220202_PPI_EM03|TCAMZ_C02_D20220202_PPI_EM04","2026-08-15T20:49:20.635Z"
"02","2022-02-18","EM02","TCAMZ_C02_D20220218_PPI_EM02","2026-08-15T20:49:22.772Z"
"02","2022-03-06","NENHUM","","2026-08-15T20:49:23.748Z"
"02","2022-03-22","EM01","TCAMZ_C02_D20220322_PPI_EM01","2026-08-15T20:49:24.812Z"
"02","2022-04-07","EM03","TCAMZ_C02_D20220407_PPI_EM03","2026-08-15T20:49:26.636Z"
"02","2022-04-23","EM02","TCAMZ_C02_D20220423_PPI_EM02","2026-08-15T20:49:29.660Z"
"02","2022-05-09","EM03|EM04","TCAMZ_C02_D20220509_PPI_EM03|TCAMZ_C02_D20220509_PPI_EM04","2026-08-15T20:49:31.332Z"
"02","2022-05-25","EM04","TCAMZ_C02_D20220525_PPI_EM04","2026-08-15T20:49:32.748Z"
"02","2022-06-10","EM02|EM03|EM04","TCAMZ_C02_D20220610_PPI_EM02|TCAMZ_C02_D20220610_PPI_EM03|TCAMZ_C02_D20220610_PPI_EM04","2026-08-15T20:49:42.452Z"
"02","2022-06-26","EM02","TCAMZ_C02_D20220626_PPI_EM02","2026-08-15T20:49:53.804Z"
"02","2022-07-12","EM03|EM04","TCAMZ_C02_D20220712_PPI_EM03|TCAMZ_C02_D20220712_PPI_EM04","2026-08-15T20:49:56.836Z"
"02","2022-07-28","EM04","TCAMZ_C02_D20220728_PPI_EM04","2026-08-15T20:49:58.612Z"
"02","2022-08-13","EM03","TCAMZ_C02_D20220813_PPI_EM03","2026-08-15T20:51:02.204Z"
"02","2022-08-29","EM01","TCAMZ_C02_D20220829_PPI_EM01","2026-08-15T20:51:05.259Z"
"02","2022-09-14","EM03","TCAMZ_C02_D20220914_PPI_EM03","2026-08-15T20:51:06.555Z"
"02","2022-09-30","EM02","TCAMZ_C02_D20220930_PPI_EM02","2026-08-15T20:51:08.035Z"
"02","2022-10-16","EM02","TCAMZ_C02_D20221016_PPI_EM02","2026-08-15T20:51:09.108Z"
"02","2022-11-01","EM03","TCAMZ_C02_D20221101_PPI_EM03","2026-08-15T20:51:12.931Z"
"02","2022-11-17","EM03|EM04","TCAMZ_C02_D20221117_PPI_EM03|TCAMZ_C02_D20221117_PPI_EM04","2026-08-15T20:51:14.043Z"
"02","2022-12-03","NENHUM","","2026-08-15T20:51:16.395Z"
"02","2022-12-19","EM03","TCAMZ_C02_D20221219_PPI_EM03","2026-08-15T20:51:17.371Z"
"02","2023-01-01","EM02","TCAMZ_C02_D20230101_PPI_EM02","2026-08-15T20:51:18.611Z"
"02","2023-01-17","NENHUM","","2026-08-15T20:51:19.531Z"
"02","2023-02-02","EM04","TCAMZ_C02_D20230202_PPI_EM04","2026-08-15T20:51:22.563Z"
"02","2023-02-18","EM03","TCAMZ_C02_D20230218_PPI_EM03","2026-08-15T20:51:24.651Z"
"02","2023-03-06","EM03|EM04","TCAMZ_C02_D20230306_PPI_EM03|TCAMZ_C02_D20230306_PPI_EM04","2026-08-15T20:51:27.540Z"
"02","2023-03-22","EM02","TCAMZ_C02_D20230322_PPI_EM02","2026-08-15T20:51:29.507Z"
"02","2023-04-07","EM03","TCAMZ_C02_D20230407_PPI_EM03","2026-08-15T20:51:31.900Z"
"02","2023-04-23","EM03|EM04","TCAMZ_C02_D20230423_PPI_EM03|TCAMZ_C02_D20230423_PPI_EM04","2026-08-15T20:51:33.515Z"
"02","2023-05-09","EM03","TCAMZ_C02_D20230509_PPI_EM03","2026-08-15T20:51:39.747Z"
"02","2023-05-25","EM04","TCAMZ_C02_D20230525_PPI_EM04","2026-08-15T20:51:44.243Z"
"02","2023-06-10","EM02|EM04","TCAMZ_C02_D20230610_PPI_EM02|TCAMZ_C02_D20230610_PPI_EM04","2026-08-15T20:51:45.923Z"
"02","2023-06-26","EM02","TCAMZ_C02_D20230626_PPI_EM02","2026-08-15T20:51:47.051Z"
"02","2023-07-12","EM03","TCAMZ_C02_D20230712_PPI_EM03","2026-08-15T20:52:02.763Z"
"02","2023-07-28","EM02","TCAMZ_C02_D20230728_PPI_EM02","2026-08-15T20:52:04.179Z"
"02","2023-08-13","EM04","TCAMZ_C02_D20230813_PPI_EM04","2026-08-15T20:52:05.395Z"
"02","2023-08-29","EM01","TCAMZ_C02_D20230829_PPI_EM01","2026-08-15T20:52:06.419Z"
"02","2023-09-14","EM03","TCAMZ_C02_D20230914_PPI_EM03","2026-08-15T20:52:07.555Z"
"02","2023-09-30","EM03","TCAMZ_C02_D20230930_PPI_EM03","2026-08-15T20:52:08.803Z"
"02","2023-10-16","EM01","TCAMZ_C02_D20231016_PPI_EM01","2026-08-15T20:52:09.755Z"
"02","2023-11-01","EM03","TCAMZ_C02_D20231101_PPI_EM03","2026-08-15T20:52:10.923Z"
"02","2023-11-17","EM02","TCAMZ_C02_D20231117_PPI_EM02","2026-08-15T20:52:12.115Z"
"02","2023-12-03","EM01","TCAMZ_C02_D20231203_PPI_EM01","2026-08-15T20:52:12.979Z"
"02","2023-12-19","EM02|EM04","TCAMZ_C02_D20231219_PPI_EM02|TCAMZ_C02_D20231219_PPI_EM04","2026-08-15T20:52:20.667Z"
"02","2024-01-01","EM03","TCAMZ_C02_D20240101_PPI_EM03","2026-08-15T20:52:28.451Z"
"02","2024-01-17","EM03","TCAMZ_C02_D20240117_PPI_EM03","2026-08-15T20:52:33.195Z"
"02","2024-02-02","EM02","TCAMZ_C02_D20240202_PPI_EM02","2026-08-15T20:52:37.203Z"
"02","2024-02-18","EM04","TCAMZ_C02_D20240218_PPI_EM04","2026-08-15T20:52:40.307Z"
"02","2024-03-05","EM03","TCAMZ_C02_D20240305_PPI_EM03","2026-08-15T20:52:42.163Z"
"02","2024-03-21","EM03","TCAMZ_C02_D20240321_PPI_EM03","2026-08-15T20:52:43.115Z"
"02","2024-04-06","NENHUM","","2026-08-15T20:52:44.147Z"
"02","2024-04-22","EM03","TCAMZ_C02_D20240422_PPI_EM03","2026-08-15T20:52:45.459Z"
"02","2024-05-08","EM03","TCAMZ_C02_D20240508_PPI_EM03","2026-08-15T20:52:49.539Z"
"02","2024-05-24","EM03","TCAMZ_C02_D20240524_PPI_EM03","2026-08-15T20:52:50.971Z"
"02","2024-06-09","EM02","TCAMZ_C02_D20240609_PPI_EM02","2026-08-15T20:52:52.179Z"
"02","2024-06-25","EM03","TCAMZ_C02_D20240625_PPI_EM03","2026-08-15T20:52:53.019Z"
"02","2024-07-11","EM03","TCAMZ_C02_D20240711_PPI_EM03","2026-08-15T20:52:57.059Z"
"02","2024-07-27","EM01","TCAMZ_C02_D20240727_PPI_EM01","2026-08-15T20:52:59.379Z"
"02","2024-08-12","NENHUM","","2026-08-15T20:53:00.811Z"
"02","2024-08-28","NENHUM","","2026-08-15T20:53:01.899Z"
"02","2024-09-13","EM01","TCAMZ_C02_D20240913_PPI_EM01","2026-08-15T20:53:03.027Z"
"02","2024-09-29","EM03","TCAMZ_C02_D20240929_PPI_EM03","2026-08-15T20:53:13.363Z"
"02","2024-10-15","EM04","TCAMZ_C02_D20241015_PPI_EM04","2026-08-15T20:53:15.219Z"
"02","2024-10-31","EM03","TCAMZ_C02_D20241031_PPI_EM03","2026-08-15T20:53:16.395Z"
"02","2024-11-16","EM04","TCAMZ_C02_D20241116_PPI_EM04","2026-08-15T20:53:26.163Z"
"02","2024-12-02","EM04","TCAMZ_C02_D20241202_PPI_EM04","2026-08-15T20:53:27.467Z"
"02","2024-12-18","EM04","TCAMZ_C02_D20241218_PPI_EM04","2026-08-15T20:53:28.795Z"
