class_code,date,active_vegetation_endmembers,candidate_ids,reviewed_at
"01","2018-03-22","EM04","TCAMZ_C01_D20180322_PPI_EM04","2026-08-15T21:38:04.427Z"
"01","2018-04-07","NENHUM","","2026-08-15T20:30:56.095Z"
"01","2018-04-23","NENHUM","","2026-08-15T20:30:59.143Z"
"01","2018-05-09","EM03","TCAMZ_C01_D20180509_PPI_EM03","2026-08-15T20:31:02.599Z"
"01","2018-05-25","NENHUM","","2026-08-15T20:31:06.295Z"
"01","2018-06-10","NENHUM","","2026-08-15T20:31:11.599Z"
"01","2018-06-26","NENHUM","","2026-08-15T20:31:13.175Z"
"01","2018-07-12","EM04","TCAMZ_C01_D20180712_PPI_EM04","2026-08-15T20:31:16.783Z"
"01","2018-07-28","NENHUM","","2026-08-15T20:31:19.319Z"
"01","2018-08-13","EM02","TCAMZ_C01_D20180813_PPI_EM02","2026-08-15T20:31:21.295Z"
"01","2018-08-29","NENHUM","","2026-08-15T20:31:23.863Z"
"01","2018-09-14","NENHUM","","2026-08-15T20:31:26.319Z"
"01","2018-09-30","NENHUM","","2026-08-15T20:31:27.351Z"
"01","2018-10-16","EM04","TCAMZ_C01_D20181016_PPI_EM04","2026-08-15T20:31:30.399Z"
"01","2018-11-01","NENHUM","","2026-08-15T20:31:32.983Z"
"01","2018-11-17","EM04","TCAMZ_C01_D20181117_PPI_EM04","2026-08-15T20:31:34.775Z"
"01","2018-12-03","EM04","TCAMZ_C01_D20181203_PPI_EM04","2026-08-15T20:31:38.767Z"
"01","2018-12-19","EM04","TCAMZ_C01_D20181219_PPI_EM04","2026-08-15T20:31:40.863Z"
"01","2019-01-01","EM01","TCAMZ_C01_D20190101_PPI_EM01","2026-08-15T20:31:44.207Z"
"01","2019-01-17","EM03","TCAMZ_C01_D20190117_PPI_EM03","2026-08-15T20:31:48.727Z"
"01","2019-02-02","EM03","TCAMZ_C01_D20190202_PPI_EM03","2026-08-15T20:31:50.847Z"
"01","2019-02-18","EM03","TCAMZ_C01_D20190218_PPI_EM03","2026-08-15T20:31:52.526Z"
"01","2019-03-06","EM03","TCAMZ_C01_D20190306_PPI_EM03","2026-08-15T20:31:54.151Z"
"01","2019-03-22","EM04","TCAMZ_C01_D20190322_PPI_EM04","2026-08-15T20:31:57.015Z"
"01","2019-04-07","EM03|EM04","TCAMZ_C01_D20190407_PPI_EM03|TCAMZ_C01_D20190407_PPI_EM04","2026-08-15T20:32:09.719Z"
"01","2019-04-23","EM03","TCAMZ_C01_D20190423_PPI_EM03","2026-08-15T20:32:12.535Z"
"01","2019-05-09","EM03","TCAMZ_C01_D20190509_PPI_EM03","2026-08-15T20:32:15.007Z"
"01","2019-05-25","EM03","TCAMZ_C01_D20190525_PPI_EM03","2026-08-15T20:32:26.823Z"
"01","2019-06-10","EM03|EM04","TCAMZ_C01_D20190610_PPI_EM03|TCAMZ_C01_D20190610_PPI_EM04","2026-08-15T20:32:35.415Z"
"01","2019-06-26","NENHUM","","2026-08-15T20:32:40.911Z"
"01","2019-07-12","EM03","TCAMZ_C01_D20190712_PPI_EM03","2026-08-15T20:32:53.127Z"
"01","2019-07-28","NENHUM","","2026-08-15T20:32:56.535Z"
"01","2019-08-13","EM04","TCAMZ_C01_D20190813_PPI_EM04","2026-08-15T20:32:59.702Z"
"01","2019-08-29","NENHUM","","2026-08-15T20:33:03.598Z"
"01","2019-09-14","NENHUM","","2026-08-15T20:33:04.735Z"
"01","2019-09-30","EM03","TCAMZ_C01_D20190930_PPI_EM03","2026-08-15T20:33:07.703Z"
"01","2019-10-16","EM04","TCAMZ_C01_D20191016_PPI_EM04","2026-08-15T20:33:12.671Z"
"01","2019-11-01","EM02","TCAMZ_C01_D20191101_PPI_EM02","2026-08-15T20:33:15.559Z"
"01","2019-11-17","EM03","TCAMZ_C01_D20191117_PPI_EM03","2026-08-15T20:33:18.887Z"
"01","2019-12-03","EM03","TCAMZ_C01_D20191203_PPI_EM03","2026-08-15T20:33:23.495Z"
"01","2019-12-19","EM03","TCAMZ_C01_D20191219_PPI_EM03","2026-08-15T20:33:27.759Z"
"01","2020-01-01","EM02","TCAMZ_C01_D20200101_PPI_EM02","2026-08-15T20:33:31.863Z"
"01","2020-01-17","EM02","TCAMZ_C01_D20200117_PPI_EM02","2026-08-15T20:33:33.783Z"
"01","2020-02-02","EM03|EM04","TCAMZ_C01_D20200202_PPI_EM03|TCAMZ_C01_D20200202_PPI_EM04","2026-08-15T20:33:37.958Z"
"01","2020-02-18","NENHUM","","2026-08-15T20:33:47.351Z"
"01","2020-03-05","EM03","TCAMZ_C01_D20200305_PPI_EM03","2026-08-15T20:33:50.887Z"
"01","2020-03-21","EM03","TCAMZ_C01_D20200321_PPI_EM03","2026-08-15T20:33:53.239Z"
"01","2020-04-06","NENHUM","","2026-08-15T20:33:55.927Z"
"01","2020-04-22","EM03","TCAMZ_C01_D20200422_PPI_EM03","2026-08-15T20:33:58.295Z"
"01","2020-05-08","EM03","TCAMZ_C01_D20200508_PPI_EM03","2026-08-15T20:34:00.031Z"
"01","2020-05-24","EM03","TCAMZ_C01_D20200524_PPI_EM03","2026-08-15T20:34:01.647Z"
"01","2020-06-09","EM03","TCAMZ_C01_D20200609_PPI_EM03","2026-08-15T20:34:03.135Z"
"01","2020-06-25","EM02","TCAMZ_C01_D20200625_PPI_EM02","2026-08-15T20:34:08.470Z"
"01","2020-07-11","EM03","TCAMZ_C01_D20200711_PPI_EM03","2026-08-15T20:34:10.814Z"
"01","2020-07-27","EM01","TCAMZ_C01_D20200727_PPI_EM01","2026-08-15T20:34:14.367Z"
"01","2020-08-12","EM03","TCAMZ_C01_D20200812_PPI_EM03","2026-08-15T20:34:17.102Z"
"01","2020-08-28","EM03","TCAMZ_C01_D20200828_PPI_EM03","2026-08-15T20:34:18.758Z"
"01","2020-09-13","EM04","TCAMZ_C01_D20200913_PPI_EM04","2026-08-15T20:34:20.439Z"
"01","2020-09-29","EM04","TCAMZ_C01_D20200929_PPI_EM04","2026-08-15T20:34:24.823Z"
"01","2020-10-15","EM03","TCAMZ_C01_D20201015_PPI_EM03","2026-08-15T20:34:26.798Z"
"01","2020-10-31","EM03","TCAMZ_C01_D20201031_PPI_EM03","2026-08-15T20:34:29.199Z"
"01","2020-11-16","EM03","TCAMZ_C01_D20201116_PPI_EM03","2026-08-15T20:34:30.342Z"
"01","2020-12-02","EM04","TCAMZ_C01_D20201202_PPI_EM04","2026-08-15T20:34:31.631Z"
"01","2020-12-18","NENHUM","","2026-08-15T20:34:41.982Z"
"01","2021-01-01","EM02","TCAMZ_C01_D20210101_PPI_EM02","2026-08-15T20:34:45.534Z"
"01","2021-01-17","EM01","TCAMZ_C01_D20210117_PPI_EM01","2026-08-15T20:34:54.078Z"
"01","2021-02-02","EM03|EM04","TCAMZ_C01_D20210202_PPI_EM03|TCAMZ_C01_D20210202_PPI_EM04","2026-08-15T20:35:09.342Z"
"01","2021-02-18","NENHUM","","2026-08-15T20:35:11.950Z"
"01","2021-03-06","EM03","TCAMZ_C01_D20210306_PPI_EM03","2026-08-15T20:35:13.670Z"
"01","2021-03-22","NENHUM","","2026-08-15T20:35:16.366Z"
"01","2021-04-07","EM03","TCAMZ_C01_D20210407_PPI_EM03","2026-08-15T20:35:17.822Z"
"01","2021-04-23","EM03","TCAMZ_C01_D20210423_PPI_EM03","2026-08-15T20:35:19.622Z"
"01","2021-05-09","EM04","TCAMZ_C01_D20210509_PPI_EM04","2026-08-15T20:35:21.398Z"
"01","2021-05-25","EM04","TCAMZ_C01_D20210525_PPI_EM04","2026-08-15T20:35:23.310Z"
"01","2021-06-10","NENHUM","","2026-08-15T20:35:24.558Z"
"01","2021-06-26","EM04","TCAMZ_C01_D20210626_PPI_EM04","2026-08-15T20:35:26.110Z"
"01","2021-07-12","EM03","TCAMZ_C01_D20210712_PPI_EM03","2026-08-15T20:35:27.718Z"
"01","2021-07-28","EM04","TCAMZ_C01_D20210728_PPI_EM04","2026-08-15T20:35:29.566Z"
"01","2021-08-13","NENHUM","","2026-08-15T20:35:30.790Z"
"01","2021-08-29","NENHUM","","2026-08-15T20:35:31.598Z"
"01","2021-09-14","NENHUM","","2026-08-15T20:35:32.366Z"
"01","2021-09-30","EM03","TCAMZ_C01_D20210930_PPI_EM03","2026-08-15T20:35:33.790Z"
"01","2021-10-16","EM04","TCAMZ_C01_D20211016_PPI_EM04","2026-08-15T20:35:35.382Z"
"01","2021-11-01","EM04","TCAMZ_C01_D20211101_PPI_EM04","2026-08-15T20:35:36.886Z"
"01","2021-11-17","EM02","TCAMZ_C01_D20211117_PPI_EM02","2026-08-15T20:35:38.206Z"
"01","2021-12-03","EM04","TCAMZ_C01_D20211203_PPI_EM04","2026-08-15T20:35:41.270Z"
"01","2021-12-19","EM03","TCAMZ_C01_D20211219_PPI_EM03","2026-08-15T20:35:43.358Z"
"01","2022-01-01","EM03","TCAMZ_C01_D20220101_PPI_EM03","2026-08-15T20:35:44.798Z"
"01","2022-01-17","NENHUM","","2026-08-15T20:35:45.758Z"
"01","2022-02-02","EM03","TCAMZ_C01_D20220202_PPI_EM03","2026-08-15T20:36:01.870Z"
"01","2022-02-18","EM03","TCAMZ_C01_D20220218_PPI_EM03","2026-08-15T20:36:04.302Z"
"01","2022-03-06","EM03","TCAMZ_C01_D20220306_PPI_EM03","2026-08-15T20:36:08.478Z"
"01","2022-03-22","EM04","TCAMZ_C01_D20220322_PPI_EM04","2026-08-15T20:36:10.158Z"
"01","2022-04-07","EM04","TCAMZ_C01_D20220407_PPI_EM04","2026-08-15T20:36:11.550Z"
"01","2022-04-23","NENHUM","","2026-08-15T20:36:12.726Z"
"01","2022-05-09","EM04","TCAMZ_C01_D20220509_PPI_EM04","2026-08-15T20:36:14.711Z"
"01","2022-05-25","EM01","TCAMZ_C01_D20220525_PPI_EM01","2026-08-15T20:36:21.518Z"
"01","2022-06-10","EM04","TCAMZ_C01_D20220610_PPI_EM04","2026-08-15T20:36:23.502Z"
"01","2022-06-26","EM04","TCAMZ_C01_D20220626_PPI_EM04","2026-08-15T20:36:25.638Z"
"01","2022-07-12","NENHUM","","2026-08-15T20:36:26.894Z"
"01","2022-07-28","NENHUM","","2026-08-15T20:36:28.286Z"
"01","2022-08-13","EM03","TCAMZ_C01_D20220813_PPI_EM03","2026-08-15T20:36:30.806Z"
"01","2022-08-29","EM02","TCAMZ_C01_D20220829_PPI_EM02","2026-08-15T20:36:32.734Z"
"01","2022-09-14","EM01","TCAMZ_C01_D20220914_PPI_EM01","2026-08-15T20:36:35.110Z"
"01","2022-09-30","EM04","TCAMZ_C01_D20220930_PPI_EM04","2026-08-15T20:36:40.078Z"
"01","2022-10-16","EM02","TCAMZ_C01_D20221016_PPI_EM02","2026-08-15T20:36:42.054Z"
"01","2022-11-01","EM03","TCAMZ_C01_D20221101_PPI_EM03","2026-08-15T20:36:43.758Z"
"01","2022-11-17","EM04","TCAMZ_C01_D20221117_PPI_EM04","2026-08-15T20:36:46.854Z"
"01","2022-12-03","NENHUM","","2026-08-15T20:36:48.198Z"
"01","2022-12-19","EM04","TCAMZ_C01_D20221219_PPI_EM04","2026-08-15T20:36:53.774Z"
"01","2023-01-01","EM03","TCAMZ_C01_D20230101_PPI_EM03","2026-08-15T20:36:57.126Z"
"01","2023-01-17","EM04","TCAMZ_C01_D20230117_PPI_EM04","2026-08-15T20:36:58.134Z"
"01","2023-02-02","NENHUM","","2026-08-15T20:36:59.990Z"
"01","2023-02-18","NENHUM","","2026-08-15T20:37:01.998Z"
"01","2023-03-06","EM03|EM04","TCAMZ_C01_D20230306_PPI_EM03|TCAMZ_C01_D20230306_PPI_EM04","2026-08-15T20:37:03.694Z"
"01","2023-03-22","EM03","TCAMZ_C01_D20230322_PPI_EM03","2026-08-15T20:37:05.134Z"
"01","2023-04-07","EM01","TCAMZ_C01_D20230407_PPI_EM01","2026-08-15T20:37:06.894Z"
"01","2023-04-23","EM03","TCAMZ_C01_D20230423_PPI_EM03","2026-08-15T20:37:08.542Z"
"01","2023-05-09","EM01","TCAMZ_C01_D20230509_PPI_EM01","2026-08-15T20:37:09.966Z"
"01","2023-05-25","EM03","TCAMZ_C01_D20230525_PPI_EM03","2026-08-15T20:37:11.958Z"
"01","2023-06-10","EM03","TCAMZ_C01_D20230610_PPI_EM03","2026-08-15T20:37:13.566Z"
"01","2023-06-26","EM03","TCAMZ_C01_D20230626_PPI_EM03","2026-08-15T20:37:15.158Z"
"01","2023-07-12","NENHUM","","2026-08-15T20:37:16.734Z"
"01","2023-07-28","EM03|EM04","TCAMZ_C01_D20230728_PPI_EM03|TCAMZ_C01_D20230728_PPI_EM04","2026-08-15T20:37:18.854Z"
"01","2023-08-13","EM02","TCAMZ_C01_D20230813_PPI_EM02","2026-08-15T20:37:21.430Z"
"01","2023-08-29","EM03","TCAMZ_C01_D20230829_PPI_EM03","2026-08-15T20:37:23.854Z"
"01","2023-09-14","NENHUM","","2026-08-15T20:37:24.910Z"
"01","2023-09-30","NENHUM","","2026-08-15T20:37:26.533Z"
"01","2023-10-16","NENHUM","","2026-08-15T20:37:27.310Z"
"01","2023-11-01","NENHUM","","2026-08-15T20:37:30.294Z"
"01","2023-11-17","EM03|EM04","TCAMZ_C01_D20231117_PPI_EM03|TCAMZ_C01_D20231117_PPI_EM04","2026-08-15T20:37:34.167Z"
"01","2023-12-03","NENHUM","","2026-08-15T20:37:35.078Z"
"01","2023-12-19","EM01","TCAMZ_C01_D20231219_PPI_EM01","2026-08-15T20:37:36.413Z"
"01","2024-01-01","EM04","TCAMZ_C01_D20240101_PPI_EM04","2026-08-15T20:37:38.254Z"
"01","2024-01-17","EM03","TCAMZ_C01_D20240117_PPI_EM03","2026-08-15T20:37:42.190Z"
"01","2024-02-02","EM03","TCAMZ_C01_D20240202_PPI_EM03","2026-08-15T20:37:43.646Z"
"01","2024-02-18","EM03","TCAMZ_C01_D20240218_PPI_EM03","2026-08-15T20:37:44.606Z"
"01","2024-03-05","EM04","TCAMZ_C01_D20240305_PPI_EM04","2026-08-15T20:37:45.662Z"
"01","2024-03-21","NENHUM","","2026-08-15T20:37:46.662Z"
"01","2024-04-06","EM04","TCAMZ_C01_D20240406_PPI_EM04","2026-08-15T20:37:48.406Z"
"01","2024-04-22","EM03","TCAMZ_C01_D20240422_PPI_EM03","2026-08-15T20:37:49.302Z"
"01","2024-05-08","EM03|EM04","TCAMZ_C01_D20240508_PPI_EM03|TCAMZ_C01_D20240508_PPI_EM04","2026-08-15T20:37:50.534Z"
"01","2024-05-24","EM04","TCAMZ_C01_D20240524_PPI_EM04","2026-08-15T20:37:55.254Z"
"01","2024-06-09","EM02","TCAMZ_C01_D20240609_PPI_EM02","2026-08-15T20:38:01.286Z"
"01","2024-06-25","EM02","TCAMZ_C01_D20240625_PPI_EM02","2026-08-15T20:38:02.398Z"
"01","2024-07-11","EM03","TCAMZ_C01_D20240711_PPI_EM03","2026-08-15T20:38:05.550Z"
"01","2024-07-27","EM02","TCAMZ_C01_D20240727_PPI_EM02","2026-08-15T20:38:09.206Z"
"01","2024-08-12","NENHUM","","2026-08-15T20:38:10.822Z"
"01","2024-08-28","NENHUM","","2026-08-15T20:38:12.222Z"
"01","2024-09-13","EM03","TCAMZ_C01_D20240913_PPI_EM03","2026-08-15T20:38:15.086Z"
"01","2024-09-29","EM02","TCAMZ_C01_D20240929_PPI_EM02","2026-08-15T20:38:47.341Z"
"01","2024-10-15","NENHUM","","2026-08-15T20:38:49.694Z"
"01","2024-10-31","EM04","TCAMZ_C01_D20241031_PPI_EM04","2026-08-15T20:38:52.318Z"
"01","2024-11-16","NENHUM","","2026-08-15T20:38:53.598Z"
"01","2024-12-02","EM04","TCAMZ_C01_D20241202_PPI_EM04","2026-08-15T20:38:54.726Z"
"01","2024-12-18","EM04","TCAMZ_C01_D20241218_PPI_EM04","2026-08-15T20:38:55.726Z"
